sentiment_coeff,sentence,sentiment,sentiment_rate
"[10.969740505347822, 0, 25.670098798085004, 0, 0, 14.733252144536689, 19.631223214790968, 0, 0, 20.125481828339538]",pas duduk di tempat umum gak perlu pegang bangkunya ya,1,9.112979649110002
"[0, 18.79709499312352, 10.423688361113546, 11.081765679534431, 10.43651008848512, 22.69505775487729, 4.9843855310746905, 0, 0, 29.67113496319793, 0, 0, 6.271217458438966, 0, 12.786423097001768, 22.69505775487729, 0, 27.39853095151287, 9.593223208690103, 21.967258484815744, 20.125481828339538, 20.793529754531342, 22.69505775487729, 16.160470069993472, 0, 12.063187714586928, 21.967258484815744, 0]",terlalu banyak menggunakan hand sanitizer bisa membuat kulit kering dan timbulnya bakteri baru gais jadi bisa alihin ke sabun aja ya atau bisa pake sarung tangan aja hihi,1,11.52165478335313
"[23.949859845910467, 3.1455834593974443, 8.67479551880497, 5.623267269787831]",face blowing a kiss,1,10.348376523475178
"[0, 0, 0, 0, 0, 0, 0, 4.552013552899739]",it's time to be akhie and ukhtie haha,1,0.5690016941124674
"[10.543254597810902, 21.967258484815744, 11.9179649275084, 5.696290220657556, 9.593223208690103, 1.8447153373147516, 22.69505775487729, 0, 15.660432547051537, 0, 0, 0]",saran aja selama pakai sabun kerannya bisa dimatikan dulu spy menghemat air,1,8.32651642322719
"[10.796262669890053, 0, 7.75550262385769, 18.832596729223045, 0, 28.347989528796663, 2.903870768730864, 22.34959285909023, 6.4286479636390075, 0, 23.224061849289537, 19.891639781166845, 18.575596242852818, 23.557310129908487, 16.160470069993472, 0, 0, 11.782091718469255, 10.751109273674242, 0, 23.557310129908487, 15.154276198608368, 0]","trus bagai mana dengan siku yang dipake buat buka pintu kalau semua orang juga pake siku "" harus ikut dicuci juga dong sikunya",1,11.307318632047787
"[21.204059676660677, 0, 0, 15.154276198608368, 22.34959285909023, 28.86007692205497, 25.670098798085004, 25.227268328023893, 0, 21.204059676660677, 27.058805467637313, 28.86007692205497, 11.574386030355013, 8.275014713285497, 3.199006819069899, 0]",telkom bagi2 handsynitizer dong buat yg di luar area telkom kami yg anak kos kesusahan carinya,1,14.914795150724157
[1.218629676827362],mantapss,1,1.218629676827362
"[16.077804316996474, 1.8447153373147516, 15.879250785867304, 19.631223214790968, 0, 0, 10.969740505347822, 0, 12.063187714586928]",min kerannya ga perlu dibiarin kebuka pas gosok2 tangan,1,8.496213541656028
"[6.041688577216262, 7.615424438356423, 12.063187714586928, 20.462859342017907, 0, 16.160470069993472, 0, 0, 21.967258484815744, 20.125481828339538, 6.836889060375294, 9.331398626875435, 0, 21.967258484815744, 12.00761735309502, 0, 0, 23.949859845910467]",abis cuci tangan kalo ngeringin pake tisu secukupnya aja ya guys satu lembar aja cukup koo winking face,1,9.918299657022125
"[12.052821119479336, 1.84110524591198, 5.134563697323023, 21.204059676660677]",yaa kirain lulusan telkom,1,10.058137434843754
"[22.88279881445002, 4.943850681876347, 0, 21.054195874878666, 25.670098798085004, 2.5040150071562337, 21.204059676660677]","ada jurusan ""airplane"" tidak di universitas telkom",1,14.037002693300991
"[12.052821119479336, 1.84110524591198, 5.134563697323023, 21.204059676660677]",yaa kirain lulusan telkom,1,10.058137434843754
"[22.88279881445002, 4.943850681876347, 0, 21.054195874878666, 25.670098798085004, 2.5040150071562337, 21.204059676660677]","ada jurusan ""airplane"" tidak di universitas telkom",1,14.037002693300991
"[10.548506411991664, 4.944715131308494, 15.879250785867304, 22.88279881445002, 6.274355362614298]",sedih fif ga ada lift,1,12.105925301246355
"[12.207052256418107, 0, 23.557310129908487, 1.1616746622073388, 0]",tiap ujian juga social distance,1,7.385207409706787
"[8.300933538558617, 0, 3.7978718145188384, 22.34959285909023, 5.168071128153434, 0, 20.125481828339538, 16.077804316996474, 9.54110520646235, 7.268261216450961, 6.274355362614298, 17.338688784127072, 23.949859845910467, 23.611044010781132, 12.108888315131194, 13.743825228007266]",gedung belakang asrama buat fakultas teknik ya min biar dapet lift grinning face with smiling eyes,1,11.853486465946368
"[16.435238362475104, 3.5984075207430015, 3.9858831841539217, 6.462220161670616]",kok gaada foto fte,1,7.62043730726066
"[4.552013552899739, 17.087558738518734, 0, 0, 25.284310090541325, 1.1616746622073388, 0, 23.949859845910467, 23.611044010781132, 15.225630841782104, 14.599676595500178, 11.652775888603351]",haha jangan harap pagi mau social distancing face with tears of joy,1,11.427045352228697
"[6.462220161670616, 0, 0, 6.4571070847960526]",fte fri can't relate,1,3.229831811616667
"[4.944715131308494, 16.435238362475104, 14.733252144536689, 22.88279881445002, 22.644803515935426, 19.991453332194787, 23.949859845910467, 22.644803515935426, 19.991453332194787, 23.949859845910467]",fif kok gak ada loudly crying face loudly crying face,1,19.216823784085165
"[6.668485919890897, 0, 0, 23.949859845910467, 23.611044010781132, 15.225630841782104, 14.599676595500178, 11.652775888603351]",wkwk nasib fteku face with tears of joy,1,11.963434137808516
"[0, 0, 6.274355362614298, 13.199639218124435, 0, 10.327852409909411, 12.344022635368287, 0, 2.3082312930083195, 3.51039848094701]",kebayang antrian lift gku bakalan kek apa auto tangga v,1,4.796449939997176
"[3.3565079204002117, 0, 22.69505775487729, 1.6754158902436922, 0, 0, 6.274355362614298]",mantap skarang bisa main pump dalem lift,1,4.857333846876498
"[5.168071128153434, 0, 4.845671801316723, 13.942593306378045, 7.535274406638298, 0, 17.001317805422595, 2.3082312930083195, 6.634959720684517]",fakultas teknik mendukung indonesia sehat naik lewat tangga hahaha,1,6.381791051289103
"[6.462220161670616, 2.3082312930083195, 21.743351687956963, 21.967258484815744, 3.9203783371872665, 13.85095710342176, 23.557310129908487, 9.54110520646235, 0]",fte tangga nya aja kali dikasih juga biar setara,1,11.483423600492388
"[17.087558738518734, 17.605546235834204, 22.88279881445002, 20.821548799198307]",jangan sampai ada kuliah,1,19.599363147000314
"[16.435238362475104, 19.891639781166845, 0, 12.786423097001768, 26.042514327529393]",kok semua matkul jadi tugas,1,15.031163113634623
"[3.51213503416248, 0, 22.88279881445002, 0, 0, 16.435238362475104, 12.257544779229658, 12.786423097001768, 26.042514327529393, 20.442424596227387, 0]",ku fikir ada panggila telekonference kok semuanya jadi tugas online wkkw,1,10.396279910097801
"[8.992201925714136, 28.86007692205497, 0, 6.274355362614298, 6.7024330298681125, 0, 29.67113496319793, 0]",terus yg antri lift makin panjang dan bnyk,1,10.062525275431181
"[6.462220161670616, 5.6536792871258035, 0, 12.612567376949887, 0, 0, 17.030621719722305, 0, 7.203485793776776, 8.022294078722362, 23.949859845910467]",fte oh iyah kan pakenya eskalator dari beton upside down face,1,7.357702569443474
"[5.168071128153434, 0, 0, 11.292989608695082, 3.5984075207430015, 6.274355362614298]",fakultas belakang keliatan banget gaada lift,1,4.388970603367636
"[4.601776917966248, 0, 0, 0, 20.821548799198307, 15.879250785867304, 5.9031035531934455, 0]",lu mencium bau bau kuliah ga si mbl,1,5.900710007028163
"[0, 9.15226546168927, 8.791752838354096]",parkir motor gimana,1,5.981339433347789
"[0, 5.958419462765267, 15.58640915603588, 5.710010594714987, 4.346960335224456, 0, 4.016594626606868, 0]",nl tuh u can look at this pict,1,4.452299271918433
"[0, 0, 10.366388211083422, 1.1616746622073388]",physical distancing bukan social,1,2.88201571832269
"[4.944715131308494, 0, 12.248411927672903, 6.274355362614298]",fif santuy tanpa lift,1,5.8668706053989235
"[12.786423097001768, 5.2703060756865705, 22.88279881445002, 0, 6.462220161670616, 13.85095710342176, 6.274355362614298, 17.338688784127072, 23.949859845910467, 23.611044010781132, 12.108888315131194, 13.743825228007266]",jadi kapan ada rencana fte dikasih lift grinning face with smiling eyes,1,13.189947233233513
"[0, 6.462220161670616, 5.6536792871258035, 14.733252144536689, 22.88279881445002, 6.274355362614298, 23.949859845910467, 23.611044010781132, 15.225630841782104, 14.599676595500178, 11.652775888603351]",lohh fte oh gak ada lift face with tears of joy,1,13.185935722997696
"[6.274355362614298, 6.462220161670616, 15.879250785867304, 0, 13.896550184672785, 23.557310129908487, 6.668485919890897]",lift fte ga dipasangin gitu juga wkwk,1,10.391167506374913
[0],07,0,0.0
"[7.906409651899444, 0, 0, 6.4571070847960526, 20.462859342017907, 18.96129084884488, 0, 17.338688784127072, 23.949859845910467, 23.611044010781132, 3.744042103675992]",kelas pagi cant relate kalo udah normal grinning face with sweat,1,11.130118333822995
"[6.462220161670616, 15.879250785867304, 13.85095710342176, 0, 23.557310129908487, 5.730787544801216]",fte ga dikasih gituan juga eh,1,10.91342095427823
"[6.462220161670616, 0, 0]",fte manaa nihg,1,2.1540733872235385
"[13.811511003396197, 0, 4.620468165175983, 0]",itu ngadepnya sesuai panah,1,4.607994792143045
"[0, 0, 7.942578836744124, 6.3156357938024925, 14.239074539068866, 5.909818593565983, 19.187545053085326, 15.858788282581123, 21.701713341458348]",terbaik memang kampusku raising hands medium light skin tone,1,10.128350493367362
"[4.944715131308494, 6.462220161670616, 0, 0, 6.4571070847960526, 23.949859845910467, 23.611044010781132, 15.225630841782104, 14.599676595500178, 11.652775888603351, 23.949859845910467, 23.611044010781132, 15.225630841782104, 14.599676595500178, 11.652775888603351, 23.949859845910467, 23.611044010781132, 15.225630841782104, 14.599676595500178, 11.652775888603351]",fif fte fri can't relate face with tears of joy face with tears of joy face with tears of joy,1,14.249050196275343
"[4.783287935863997, 0, 11.081765679534431, 10.43651008848512, 25.670098798085004, 19.0503117006558, 14.680569555216598, 13.896550184672785]",gamau naro hand sanitizer di daerah kampus gitu,1,12.449886742814217
"[16.077804316996474, 25.284310090541325, 17.154469648767897, 20.462859342017907, 25.284310090541325, 3.016673803337773, 7.7591151141393695, 12.661551932189285, 15.879250785867304, 0, 0, 10.548506411991664]",min mau nanya kalo mau sekedar cek boleh ga parno bangett sedih,1,12.84407096136586
"[4.783287935863997, 0, 11.081765679534431, 10.43651008848512, 25.670098798085004, 19.0503117006558, 14.680569555216598, 13.896550184672785]",gamau naro hand sanitizer di daerah kampus gitu,1,12.449886742814217
"[16.077804316996474, 25.284310090541325, 17.154469648767897, 20.462859342017907, 25.284310090541325, 3.016673803337773, 7.7591151141393695, 12.661551932189285, 15.879250785867304, 0, 0, 10.548506411991664]",min mau nanya kalo mau sekedar cek boleh ga parno bangett sedih,1,12.84407096136586
"[6.7024330298681125, 11.648848292607713, 13.107410512953546, 14.680569555216598, 7.103222213733674, 28.347989528796663, 0, 0, 5.8171781301820085, 3.1779746475787785, 27.03235144753129, 8.342834701255844, 20.819783390900547, 0, 0, 5.526031621617774, 0, 29.67113496319793, 0, 7.103222213733674, 14.733252144536689, 16.698537861929953, 13.437775686321087, 13.107410512953546, 14.680569555216598, 27.03235144753129, 13.296965097814006, 3.1046562165621303]",makin cinta sama kampus gue yang tbtb batalin wisuda bulan ini terimakasih sudah membakar tiket pesawat pp dan hotel gue gak akan lupa sama kampus ini heart suit,1,10.899017956144267
"[0, 28.86007692205497, 0, 0, 0, 3.2298676437324865, 14.239074539068866]",ciee yg matiin kolom komenannya clapping hands,1,6.61843130069376
"[25.284310090541325, 19.936571811928502, 17.1511958226694, 12.848807946036755, 10.191602263106144, 25.670098798085004, 13.69844097080083, 22.88279881445002, 6.214630695210759, 0, 29.67113496319793, 0, 12.344022635368287, 21.967258484815744, 12.848807946036755, 25.670098798085004, 0, 8.791752838354096, 13.69844097080083, 0, 0, 10.485220718410133, 12.786423097001768, 0, 20.462859342017907, 25.284310090541325, 19.936571811928502, 0, 6.5078615964821696, 0, 27.39853095151287, 11.03231692638874, 26.474804430584268, 17.087558738518734, 13.437775686321087, 25.670098798085004, 14.68263445693365, 12.052821119479336, 20.462859342017907, 10.206077481385444, 14.733252144536689, 25.284310090541325, 0, 14.094140046934225, 14.094140046934225, 0]",mau tau bagaimana sih kerja di vinilon ada kegiatan internal dan eksternal apa aja sih di sana gimana vinilon mengembangkan karyawannya agar jadi kompeten kalo mau tau ayuk atuh mampir ke ig kita jangan lupa di follow yaa kalo kamu gak mau ketinggalan info info menariknya,1,13.500968277522665
"[0, 0, 0, 7.808628322093368, 5.9031035531934455, 28.86007692205497, 0, 5.8171781301820085, 23.949859845910467, 23.611044010781132, 15.225630841782104, 14.599676595500178, 11.652775888603351]",knp matiin kolom komentar si yg pembatalan wisuda face with tears of joy,1,10.571382623853925
"[0, 28.347989528796663, 0, 8.791752838354096, 25.670098798085004, 0, 15.660432547051537, 3.740393686889691]",minn yang diasrama gimana di pulangkan dulu kah,1,10.276333424897125
[0],unchhhhh,0,0.0
"[0, 0, 12.108888315131194, 23.949859845910467, 23.611044010781132, 13.296965097814006, 13.743825228007266, 12.108888315131194, 23.949859845910467, 23.611044010781132, 13.296965097814006, 13.743825228007266, 12.108888315131194, 23.949859845910467, 23.611044010781132, 13.296965097814006, 13.743825228007266]",yuhuuu selamatttt smiling face with heart eyes smiling face with heart eyes smiling face with heart eyes,1,15.301867499584246
"[0, 2.5039263077193943, 0, 13.6524301328229, 0]",anjir keren parah kak tiur,1,3.2312712881084584
"[0, 12.108888315131194, 23.949859845910467, 23.611044010781132, 13.296965097814006, 13.743825228007266]",keraddd smiling face with heart eyes,1,14.451763749607345
"[12.108888315131194, 23.949859845910467, 23.611044010781132, 13.296965097814006, 13.743825228007266]",smiling face with heart eyes,1,17.342116499528814
"[5.1712655378255405, 0, 0, 1.1556959296219684, 13.296965097814006]",tetep semangatt errrr purple heart,1,3.9247853130523027
"[6.513629406672832, 16.435238362475104, 3.5984075207430015, 0, 1.2714366174089429]",lah kok gaada cad rd,1,5.563742381459976
"[0, 0, 0, 1.3990475284004944, 20.125481828339538]",dft yeeaayy menang congrats ya,1,4.304905871348007
"[15.58640915603588, 0, 16.560687222281228, 0, 11.335749165769135, 13.296965097814006, 1.3990475284004944]",u first in ma red heart congrats,1,8.311265452900107
"[1.8329823448648737, 0, 9.850226794727364, 4.156063329617791]",muka bahagian bgt yah,1,3.9598181173025075
"[0, 2.05253038946002, 5.171675318863223]",ngpain mas disitu,1,2.408068569441081
"[25.284310090541325, 19.936571811928502, 17.1511958226694, 12.848807946036755, 10.191602263106144, 25.670098798085004, 13.69844097080083, 22.88279881445002, 6.214630695210759, 0, 29.67113496319793, 0, 12.344022635368287, 21.967258484815744, 12.848807946036755, 25.670098798085004, 0, 8.791752838354096, 13.69844097080083, 0, 0, 10.485220718410133, 12.786423097001768, 0, 20.462859342017907, 25.284310090541325, 19.936571811928502, 0, 6.5078615964821696, 0, 27.39853095151287, 11.03231692638874, 26.474804430584268, 17.087558738518734, 13.437775686321087, 25.670098798085004, 14.68263445693365, 12.052821119479336, 20.462859342017907, 10.206077481385444, 14.733252144536689, 25.284310090541325, 0, 14.094140046934225, 14.094140046934225, 0]",mau tau bagaimana sih kerja di vinilon ada kegiatan internal dan eksternal apa aja sih di sana gimana vinilon mengembangkan karyawannya agar jadi kompeten kalo mau tau ayuk atuh mampir ke ig kita jangan lupa di follow yaa kalo kamu gak mau ketinggalan info info menariknya,1,13.500968277522665
"[4.09902201457356, 12.344022635368287, 1.276137621963158, 0, 12.951427528914115, 8.429576033808777, 0, 19.826683780469835, 20.821548799198307, 20.442424596227387, 19.936571811928502]",libur apa kaga sihh univ lain dh pada kuliah online tau,1,10.920674074768357
"[20.821548799198307, 20.442424596227387, 12.786423097001768, 12.344022635368287, 0]",kuliah online jadi apa nggaa,1,13.278883825559149
"[0, 15.154276198608368]",liburin dong,1,7.577138099304184
"[0, 4.09902201457356, 15.879250785867304]",weh libur ga,1,6.6594242668136205
"[12.108888315131194, 23.949859845910467, 23.611044010781132, 13.296965097814006, 13.743825228007266]",smiling face with heart eyes,1,17.342116499528814
